store_id,store_name,product_id,product_name,manufacture_date,expiry_date,quantity
cens-0826280001-602,SUPERMERCATS LLOBET,13.1.6,Fortune Premium kachi ghani pure Mustard Oil PET Bottle (Sorisa Tela)  (1 L),01 Feb 2024,25 Jan 2025,19
cens-0826280001-602,SUPERMERCATS LLOBET,46.1.4,Anmol Dream Lite Salted Biscuit (Luniya Biscuit)  (500 g),15 Feb 2024,12 Aug 2024,31
cens-0826280001-602,SUPERMERCATS LLOBET,42.1.16,UNIBIC FOODS Coconut Cookies  (300 g),03 Feb 2024,31 Jul 2024,62
cens-0826280001-602,SUPERMERCATS LLOBET,49.1.18,Flipkart Supermart Mini Bhakarwadi  (200 g),01 Mar 2024,27 Aug 2024,58
cens-0826280001-602,SUPERMERCATS LLOBET,81.1.9,Sunfeast YiPPee! Mood Masala Instant Noodles Vegetarian  (260 g),01 Jan 2024,26 Sep 2024,47
cens-0826280001-602,SUPERMERCATS LLOBET,87.1.18,Cadbury Dairy Milk Silk Roast Almond Chocolate Bars  (143 g),01 Feb 2024,30 Jan 2025,35
cens-0820160009-37,LES DELICIES DE L'ANNA,3.1.8,Natureland Organics Moong Dal (Muga Dali) (Whole)  (1 kg),01 Feb 2024,25 Jan 2025,81
cens-0820160009-37,LES DELICIES DE L'ANNA,34.1.7,ProV Natural Seedless Black Raisins (Kishmish)  (250 g),01 Mar 2024,30 Dec 2024,81
cens-0820160009-37,LES DELICIES DE L'ANNA,25.1.4,Catch Ginger Paste  (100 g),01 Oct 2023,28 Sep 2024,16
cens-0820160009-37,LES DELICIES DE L'ANNA,93.1.15,Dabur Honey - 100% Pure  (1 kg),24 Aug 2023,13 Feb 2025,100
cens-0820160009-37,LES DELICIES DE L'ANNA,51.1.14,balasa Sabudana Papad 70 g (Plain Papodo),01 Feb 2024,29 Jul 2024,37
cens-0820160009-37,LES DELICIES DE L'ANNA,3.1.7,Classic Moong Dal (Muga Dali) (Whole) by Flipkart Grocery  (2 kg),27 Feb 2024,24 Aug 2024,12
cens-0820160009-37,LES DELICIES DE L'ANNA,23.1.21,EVEREST Coriander/Dhaniya Powder (dhania gunda)  (100 g),01 Mar 2024,23 Feb 2025,96
cens-0820160009-37,LES DELICIES DE L'ANNA,23.2.1,EVEREST Black Pepper/Kali Mirch Powder (Golamaricha gunda)  (100 g),01 Nov 2023,01 May 2025,36
cens-0820160009-37,LES DELICIES DE L'ANNA,78.1.10,Bagrry's Crunchy Muesli 30% Fruit & Nut with Cranberries | 34% Rich Fibre Oats Pouch  (750 g),24 Jan 2024,19 Oct 2024,45
cens-0820160009-37,LES DELICIES DE L'ANNA,105.1.23,EPIGAMIA Turbo Vanilla Caramel Protein Milkshake,18 Jan 2024,15 Jul 2024,59
cens-0820160009-37,LES DELICIES DE L'ANNA,53.1.21,"Rejuve by Flipkart Vedic Tea with Goodness of Tulsi, Brahmi, Cardamom, Ginger Tea Pouch (Flavored Tea)  (250 g)",19 Mar 2024,13 Dec 2024,67
cens-0820160009-37,LES DELICIES DE L'ANNA,81.1.15,Sunfeast YiPPee! Power Up Atta Noodles Instant Noodles Vegetarian  (280 g),01 Feb 2024,27 Oct 2024,94
cens-0820160009-37,LES DELICIES DE L'ANNA,43.1.3,ORION Choco Pie Cream Filled  (50 g),01 Feb 2024,31 Oct 2024,49
cens-0820160009-37,LES DELICIES DE L'ANNA,42.1.23,BRITANNIA Nice Time Coconut Cookies  (143 g),16 Mar 2024,11 Sep 2024,47
cens-0820160009-37,LES DELICIES DE L'ANNA,23.1.9,Catch Jeera Powder (Jeera gunda)  (100 g),01 Oct 2023,24 Sep 2024,35
cens-0820160009-37,LES DELICIES DE L'ANNA,66.1.12,Tropicana Litchi Delight Fruit Beverage  (1 L),01 Mar 2024,28 Aug 2024,69
cens-0820160009-37,LES DELICIES DE L'ANNA,49.1.22,Flipkart Supermart Dal Mixture  (200 g),04 Mar 2024,03 Sep 2024,92
cens-0820160009-37,LES DELICIES DE L'ANNA,37.1.24,Farmley Premium Jumbo Walnut Inshell Walnuts (Akhrot)  (1 kg),01 Feb 2024,31 Oct 2024,81
cens-0820160009-37,LES DELICIES DE L'ANNA,51.1.3,DNV Sabudana 100 g (Plain Papodo),01 Mar 2024,23 Feb 2025,94
cens-0820160009-37,LES DELICIES DE L'ANNA,49.1.11,Flipkart Supermart Boondi (Bhakarwadi)  (300 g),21 Feb 2024,21 Aug 2024,61
cens-0820160009-37,LES DELICIES DE L'ANNA,32.1.6,RUNutz RU Nutz Daily Cashew Nuts Cashews (Kaju)  (500 g),01 Jan 2024,25 Dec 2024,31
cens-0820160009-37,LES DELICIES DE L'ANNA,23.1.5,Emami Healthy and Tasty Mantra Jeera Powder (Jeera gunda)  (50 g),11 Feb 2024,09 Feb 2025,42
cens-0820160009-37,LES DELICIES DE L'ANNA,42.2.3,BRITANNIA Good Day Butter Cookies  (200 g),23 Feb 2024,21 Aug 2024,19
cens-0820160009-37,LES DELICIES DE L'ANNA,34.1.30,Classic Seedless Black Raisins by Flipkart Grocery (Kishmish)  (200 g),23 Mar 2024,21 Jul 2024,89
cens-0820160009-37,LES DELICIES DE L'ANNA,64.1.1,"Rejuve by Flipkart Apple Fruit Drink, 100% Indian Fruit, Source of Vitamin C  (1 L)",06 Sep 2023,01 Jun 2024,56
cens-0820160009-37,LES DELICIES DE L'ANNA,34.1.1,"Tata Sampann Premium Quality Kishmish, 100% Pure Raisins  (200 g)",01 Mar 2024,01 Mar 2025,48
cens-0820160009-37,LES DELICIES DE L'ANNA,106.1.6,"Amul Processed cheese Slices  (200 g, 10 Units)",12 Dec 2023,06 Sep 2024,20
cens-0820160009-37,LES DELICIES DE L'ANNA,9.1.5,Freedom Refined Sunflower Oil Pouch (Surjyamukhi Tela)  (1 L),01 Mar 2024,29 Nov 2024,41
cens-0820160009-37,LES DELICIES DE L'ANNA,34.1.25,LION Deseeded Dates (Khajuri)  (200 g),09 Feb 2024,06 Aug 2024,15
cens-0820160009-37,LES DELICIES DE L'ANNA,24.1.5,"Tata Sampann Meat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor  (100 g)",01 Jan 2024,23 Jun 2025,7
cens-0820160009-37,LES DELICIES DE L'ANNA,46.1.3,BRITANNIA Nutrichoice Sugar Free Cracker Salted Biscuit (Luniya Biscuit)  (300 g),01 Feb 2024,29 Jul 2024,51
cens-0820160009-37,LES DELICIES DE L'ANNA,69.1.9,"HORLICKS Junior for active brain and height gain Nutrition Drink  (1 kg, Vanilla Flavored)",01 Feb 2024,31 Jan 2025,54
cens-0820160009-37,LES DELICIES DE L'ANNA,34.1.20,Molsi's Black Raisins (Kishmish)  (250 g),01 Mar 2024,29 Aug 2024,14
cens-0820160009-37,LES DELICIES DE L'ANNA,87.1.6,Cadbury Dairy Milk Chocolate Family Pack Bars  (134 g),01 Jan 2024,25 Dec 2024,14
cens-0820160009-37,LES DELICIES DE L'ANNA,13.1.9,Classic Kachi Ghani by Flipkart Grocery Mustard Oil Jar (Sorisa Tela)  (5 L),18 Mar 2024,12 Dec 2024,66
cens-0820160009-37,LES DELICIES DE L'ANNA,44.1.14,BRITANNIA NutriChoice Zero (No Maida & Zero Added Sugar) Digestive  (100 g),01 Mar 2024,30 Jul 2024,61
cens-0820160009-37,LES DELICIES DE L'ANNA,32.1.1,Happilo 100% Natural Premium Whole (Kaju) (value pack) Cashews  (450 g),01 Mar 2024,01 Mar 2025,50
cens-0820160009-37,LES DELICIES DE L'ANNA,77.1.12,"Kellogg's Chocos with Wholegrain, High in Calcium, Protein & Vitamins, Kid's Cereal Pouch  (250 g)",01 Jan 2024,26 Sep 2024,3
cens-0820160009-37,LES DELICIES DE L'ANNA,43.1.23,Cadbury Oreo Biscuit Vanilla Flavour (5 single packs inside) Cream Sandwich  (481.25 g),01 Jan 2024,31 Aug 2024,10
cens-0820160009-37,LES DELICIES DE L'ANNA,35.1.17,Farmley Premium Pitted Prunes  (200 g),10 Nov 2023,05 Aug 2024,11
cens-0800600000-2545,MERCADONA,42.1.12,Dukes Kaju Kukkies with real taste Cookies  (400 g),01 Jan 2024,01 Oct 2024,8
cens-0800600000-2545,MERCADONA,32.1.27,"Happilo Essentials Cashew Halves and 2 Pieces , Healthy Snack Cashews (Kaju)  (500 g)",20 Oct 2023,19 Oct 2024,9
cens-0800600000-2545,MERCADONA,51.1.7,DNV Classic 180 g (Plain Papodo),09 Nov 2023,06 May 2024,44
cens-0800600000-2545,MERCADONA,77.1.28,Lawrence Mills Corn flakes Pouch  (500 g),03 Oct 2023,28 Jun 2024,75
cens-0800600000-2545,MERCADONA,98.1.6,MTR Khatta Meetha Poha 60 g,27 Sep 2023,22 Jun 2024,52
cens-0800600000-2545,MERCADONA,94.1.10,Umadi's Sweet Lemon Lime Pickle (Acharo)  (500 g),02 Mar 2024,26 Nov 2024,71
cens-0800600000-2545,MERCADONA,22.1.4,zoff Cumin Seeds (Gota jeera)  (500 g),01 Mar 2024,01 Mar 2025,97
cens-0800600000-2545,MERCADONA,10.1.1,EMAMI Healthy & Tasty Refined Rice Bran Oil Pouch  (1 L),01 Nov 2023,27 Jun 2024,82
cens-0800600000-2545,MERCADONA,90.1.7,center fresh Chewy Spearmint Mint  (33 g),01 Feb 2024,01 Sep 2025,56
cens-0800600000-2545,MERCADONA,19.1.12,Varalakshmi Nylon Sago  (1 kg),01 Sep 2023,25 Aug 2024,64
cens-0800600000-2545,MERCADONA,92.1.10,Kissan Pineapple Jam 500 g,01 Dec 2023,24 Nov 2024,23
cens-0800600000-2545,MERCADONA,44.1.12,Sunfeast Oats & Almonds Cookies Digestive  (150 g),01 Jan 2024,26 Sep 2024,32
cens-0800600000-2545,MERCADONA,105.1.24,EPIGAMIA Turbo Cookies & Cream Protein Milkshake,22 Jan 2024,19 Jul 2024,46
cens-0800600000-2545,MERCADONA,38.1.10,natural tattva Natural Rock Salt (Pothoro Lunno)  (500 g),01 Feb 2024,20 Jan 2026,72
cens-0800600000-2545,MERCADONA,11.1.7,Del Monte Extra Virgin Olive Oil Plastic Bottle  (500 ml),01 Jul 2023,21 Dec 2024,4
cens-0800600000-2545,MERCADONA,94.1.13,Top's Stuffed Red Chilli Pickle (Acharo)  (375 g),01 Oct 2023,23 Mar 2025,54
cens-0800600000-2545,MERCADONA,23.2.3,"Tata Sampann Triple Spice Monthly Value Pack, Chilli, Turmeric & Coriander Powder, 200g Each (Masala Combo)  (3 x 200 g)",01 Aug 2023,25 Jul 2024,37
cens-0800600000-2545,MERCADONA,39.1.8,DHAMPURE Sulphurless Sugar (Refined Sugar)  (1 kg),01 Jan 2024,20 Dec 2025,4
cens-0800600000-2545,MERCADONA,13.1.1,Fortune Premium kachi ghani pure Mustard Oil Can (Sorisa Tela)  (5 L),01 Mar 2024,23 Feb 2025,77
cens-0800600000-2545,MERCADONA,43.1.26,PARLE Fab Bourbon Cream Sandwich  (500 g),10 Mar 2024,04 Nov 2024,82
cens-0800600000-2545,MERCADONA,87.1.12,Cadbury Bournville Rich Cocoa Dark Chocolate Bars  (31 g),28 Nov 2023,23 Aug 2024,63
cens-0800600000-2545,MERCADONA,53.1.27,Rejuve by Flipkart Premium Tea Pouch (Regular Tea)  (1 kg),04 Sep 2023,04 Jun 2024,2
cens-0800600000-2545,MERCADONA,78.1.6,"Kwality Crunchy Muesli Almonds & Raisins, 76% Multigrains, High in Fiber & Protein Plastic Bottle  (1 kg)",31 Jan 2024,26 Oct 2024,21
cens-0800600000-2545,MERCADONA,67.1.26,"Lite Horlicks Lite Badam Nutrition Drink for Adults,Refill, Adult Health Drink  (450 g)",01 Feb 2024,31 Jan 2025,77
cens-0800600000-2545,MERCADONA,106.1.2,Milky Mist Plain Processed cheese Cubes  (200 g),26 Feb 2024,21 Nov 2024,95
cens-0800600000-2545,MERCADONA,67.1.32,HORLICKS Chocolate Delight Flavour Mix  (500 g),24 Jan 2024,17 Jan 2025,50
cens-0800600000-2545,MERCADONA,2.1.1,Classic Urad Gota (Gota Biri Dali) (Whole) by Flipkart Grocery  (1 kg),01 Mar 2024,25 Nov 2024,20
cens-0800600000-2545,MERCADONA,22.1.36,Flipkart Grocery Classic Kasuri Methi  (25 g),23 Mar 2024,21 Jul 2024,51
cens-0800600000-2545,MERCADONA,61.1.3,Real Fruit Juice Guava  (1 L),09 Jan 2024,06 Jul 2024,69
cens-0800600000-2545,MERCADONA,42.1.14,"BRITANNIA Good Day Chocochips Cookies  (400 g, Pack of 4)",01 Jan 2024,27 Aug 2024,74
cens-0800600000-2545,MERCADONA,50.1.36,"Pringles Potato Chips Peri Peri Flavor, Crispy Snack for Movie & Game Nights, On-the-Go Chips  (102 g)",01 Dec 2023,24 Nov 2024,86
cens-0800600000-2545,MERCADONA,87.2.8,HERSHEY'S KISSES Milk Chocolate | Melt-in-mouth Chocolates Truffles  (36 g),01 Nov 2023,25 Oct 2024,32
cens-0800600000-2545,MERCADONA,84.1.1,VEEBA Tomato Chef'S Special Ketchup  (900 g),01 Feb 2024,27 Oct 2024,67
cens-0800600000-2545,MERCADONA,53.1.17,Flipkart Supermart Food Essentials Premium Tea Pouch (Regular Tea)  (250 g),27 Feb 2024,22 Nov 2024,7
cens-0800600000-2545,MERCADONA,49.2.7,Farmley Himalayan Salted Makhana Roasted In Olive Oil (Makhna)  (2 x 83 g),29 Jan 2024,28 Oct 2024,6
cens-0800600000-2545,MERCADONA,43.1.27,PARLE Magix Chocolate Cream Sandwich  (183.6 g),08 Mar 2024,03 Sep 2024,1
cens-0800600000-2545,MERCADONA,23.1.11,Tata Sampann Jeera Powder With Natual Oils (Jeera gunda)  (50 g),01 Mar 2024,30 Nov 2024,48
cens-0800600000-2545,MERCADONA,78.1.14,Yogabar Dark Chocolate & Cranberry Muesli Pouch  (700 g),14 Feb 2024,15 Aug 2024,46
cens-0800600000-2545,MERCADONA,53.1.1,Tata Tea Gold Aromatic Black Tea Pouch  (500 g),01 Feb 2024,02 May 2025,58
cens-0800600000-2545,MERCADONA,50.1.19,Beyond Snack Kerala Banana Original Style Chips  (10 g Extra in Pack)  (75 g),01 Mar 2024,27 Aug 2024,33
cens-0826490004-322,SORLI DISCAU (Supermercat),78.1.17,"Bagrry's Crunchy Muesli with Almonds, Raisins & Honey |40% Fibre Rich Oats Pouch  (750 g)",21 Sep 2023,16 Jun 2024,74
cens-0826490004-322,SORLI DISCAU (Supermercat),28.1.18,"Utkal's Kasper Jeera Samba Rice (Full Grain, Raw)  (10 kg)",01 Mar 2024,18 Feb 2026,40
cens-0826490004-322,SORLI DISCAU (Supermercat),8.1.10,Anik Buffalo Ghee 1 L Carton (Ghio),01 Feb 2024,25 Jan 2025,64
cens-0826490004-322,SORLI DISCAU (Supermercat),110.1.2,Sofit Soya Drink Naturally Sugar Free  (180 ml),01 Feb 2024,28 Oct 2024,21
cens-0826490004-322,SORLI DISCAU (Supermercat),82.1.12,Yu Three Cheese Cup Pasta-Instant Food Ready To Eat in 4 Mins-No Preservatives Pasta  (220 g),01 Aug 2023,25 Jul 2024,72
cens-0826490004-322,SORLI DISCAU (Supermercat),49.1.8,Delish by Flipkart Roasted Peri Peri Flavored Makhan (Makhna)  (90 g),06 Mar 2024,01 Sep 2024,65
cens-0826490004-322,SORLI DISCAU (Supermercat),8.1.8,Omfed Ghee Ghee 1 L Tin (Ghio),01 Feb 2024,29 Jul 2024,67
cens-0826490004-322,SORLI DISCAU (Supermercat),79.1.15,Delish by Flipkart Plain Oats Pouch  (500 g),25 Mar 2024,19 Dec 2024,52
cens-0826490004-322,SORLI DISCAU (Supermercat),6.1.10,NUTRELA Soya Chunks  (20 g Extra in Pack)  (200 g),01 Jan 2024,25 Dec 2024,97
cens-0826490004-322,SORLI DISCAU (Supermercat),32.1.8,"Tata Sampann Quality Kaju, 100% Pure Premium Cashews  (500 g)",01 Mar 2024,28 Feb 2025,66
cens-0826490004-322,SORLI DISCAU (Supermercat),65.1.1,B Natural Tender Coconut Water - No Added Sugar  (6 x 0.2 L),01 Mar 2024,30 Nov 2024,42
cens-0826490004-322,SORLI DISCAU (Supermercat),108.1.13,Nutralite Premium Fat Spread Tub|Enriched with Vitamins&Omega 3|Naturally Cholesterol-free Fat Spread  (500 g),15 Feb 2024,10 Nov 2024,56
cens-0826490004-322,SORLI DISCAU (Supermercat),105.1.1,Amul Kool  (Kesar),01 Mar 2024,28 Aug 2024,80
cens-0826490004-322,SORLI DISCAU (Supermercat),30.1.2,Mayurank Puffed Rice/Muri Puffed Rice (Mudhi)  (0.5 kg),15 Mar 2024,12 Jul 2024,39
cens-0826490004-322,SORLI DISCAU (Supermercat),87.1.34,Cadbury Dairy Milk Silk Fruit & Nut Chocolate Bars  (55 g),01 Feb 2024,25 Jan 2025,93
cens-0826490004-322,SORLI DISCAU (Supermercat),67.1.3,HORLICKS Classic Malt  (500 g),23 Feb 2024,22 Feb 2025,88
cens-0826490004-322,SORLI DISCAU (Supermercat),28.1.17,"Utkal's Kasper HMT Rice (Full Grain, Steam)  (10 kg)",01 Feb 2024,27 Oct 2024,36
cens-0826490004-322,SORLI DISCAU (Supermercat),44.1.11,BRITANNIA Nutri Choice High Fibre Biscuits Digestive  (250 g),19 Mar 2024,14 Sep 2024,30
cens-0826490004-322,SORLI DISCAU (Supermercat),66.1.22,B Natural Tender Coconut Water - No Added Sugar  (6 x 0.2 L),01 Mar 2024,30 Nov 2024,32
cens-0826490004-322,SORLI DISCAU (Supermercat),68.1.14,Limca Plastic Bottle  (2.25 L),24 Jan 2024,21 Jul 2024,18
cens-0826490004-322,SORLI DISCAU (Supermercat),97.1.8,"Tata Sampann Instant Fibre Rich Dosa Ready to Cook Mix/Batter, Make crispy dosas in 15 mins 500 g",06 Dec 2023,31 Aug 2024,97
cens-0826490004-322,SORLI DISCAU (Supermercat),22.1.28,zoff Garam Masala (Garam Masala Powder)  (50 g),01 Mar 2024,23 Feb 2025,49
cens-0826490004-322,SORLI DISCAU (Supermercat),24.1.25,Classic Chat Masala by Flipkart Grocery (Chaat Masala)  (100 g),01 Mar 2024,25 Nov 2024,57
cens-0826490004-322,SORLI DISCAU (Supermercat),31.1.5,INDIA GATE Mini Mogra Basmati Rice (Basmati chaula)  (10 kg),01 Feb 2024,20 Jan 2026,46
cens-0826490004-322,SORLI DISCAU (Supermercat),87.1.18,Cadbury Dairy Milk Silk Roast Almond Chocolate Bars  (143 g),01 Feb 2024,30 Jan 2025,33
cens-0826490004-322,SORLI DISCAU (Supermercat),87.1.19,NESTLE KITKAT 2 Finger Wafer Sharebag Bars  (8 x 15.4 g),01 Dec 2023,27 Jul 2024,70
cens-0826490004-322,SORLI DISCAU (Supermercat),78.1.22,Yogabar Fruit and Nuts & Seed Muesli Pouch  (700 g),27 Nov 2023,24 May 2024,70
cens-0826490004-322,SORLI DISCAU (Supermercat),94.1.3,Delish by Flipkart Mixed Pickle (Acharo)  (400 g),01 Mar 2024,23 Feb 2025,1
cens-0826490004-322,SORLI DISCAU (Supermercat),96.1.8,Knorr Shanghai Hot and Sour Chicken Soup  (36 g),01 Dec 2023,24 Nov 2024,58
cens-0826490004-322,SORLI DISCAU (Supermercat),32.1.10,Kalbavi whole with testa (Kaju) (outer layer) Cashews  (500 g),20 Nov 2023,17 Aug 2024,94
cens-0826490004-322,SORLI DISCAU (Supermercat),81.1.19,TOP RAMEN Yummy Masala Instant Noodles Vegetarian  (480 g),01 Jan 2024,26 Oct 2024,87
cens-0826490004-322,SORLI DISCAU (Supermercat),8.1.21,Classic Desi Ghee 1 L Tetrapack by Flipkart Grocery (Ghio),19 Feb 2024,19 Nov 2024,60
cens-0826490004-322,SORLI DISCAU (Supermercat),49.2.6,Bikano Moong Dal  (400 g),10 Feb 2024,10 Aug 2024,70
cens-0826490004-322,SORLI DISCAU (Supermercat),34.1.36,Molsi's Indian Raisins (Kishmish)  (250 g),09 Nov 2023,08 May 2024,75
cens-0826490004-322,SORLI DISCAU (Supermercat),87.2.10,GALAXY Cookie Crumble Bars  (50 g),01 Dec 2023,25 Sep 2024,46
cens-0826490004-322,SORLI DISCAU (Supermercat),43.1.27,PARLE Magix Chocolate Cream Sandwich  (183.6 g),08 Mar 2024,03 Sep 2024,7
cens-0826490004-322,SORLI DISCAU (Supermercat),80.1.6,Yogabar Breakfast Protein Bar Pouch  (50 g),03 Feb 2024,03 Jun 2024,76
cens-0826490004-322,SORLI DISCAU (Supermercat),89.2.3,Vicks Cough Drops Ginger Toffee  (36 g),01 Dec 2023,23 May 2025,51
cens-0826490004-322,SORLI DISCAU (Supermercat),89.1.36,GO DESi Kaccha Aam Mango Candy  (80 g),01 Oct 2023,24 Sep 2024,19
cens-0826490004-322,SORLI DISCAU (Supermercat),38.1.6,Catch Premium Pink Rock Salt (Pothoro Lunno)  (1 kg),01 Feb 2024,20 Jan 2026,11
cens-0819760009-1140,SUPERMERCAT LLAVANERES,26.1.5,"Kwality Pizza Pasta Seasoning of Herbs, Spices & Dehydrated Vegetable  (45 g)",21 Jan 2024,19 Jan 2025,12
cens-0819760009-1140,SUPERMERCAT LLAVANERES,23.2.5,Classic Amchur Powder by Flipkart Grocery (Amchoor Powder)  (100 g),01 Feb 2024,30 Oct 2024,3
cens-0819760009-1140,SUPERMERCAT LLAVANERES,5.1.21,Natureland Organics Rajma Chithra (Whole)  (1 kg),01 Jan 2024,25 Dec 2024,63
cens-0819760009-1140,SUPERMERCAT LLAVANERES,91.1.1,"Cadbury Chocobakes ChocLayered Chocolate Cake  (114 g, Pack of 6)",06 Mar 2024,04 Nov 2024,59
cens-0819760009-1140,SUPERMERCAT LLAVANERES,24.1.29,Catch Coriander/Dhaniya Powder (dhania gunda)  (100 g),01 Jan 2024,31 Dec 2024,75
cens-0819760009-1140,SUPERMERCAT LLAVANERES,97.1.18,"Tata Sampann Rava Idli Mix, Ready to Cook Mix, Soft Idli with Real Cashew 500 g",01 Dec 2023,24 Nov 2024,88
cens-0819760009-1140,SUPERMERCAT LLAVANERES,106.1.15,Dlecta Plain Processed cheese Slices  (400 g),20 Dec 2023,14 Sep 2024,80
cens-0819760009-1140,SUPERMERCAT LLAVANERES,4.1.9,Tata Sampann Yellow Chana Dal (Buta Dali) (Split)  (500 g),01 Jan 2024,30 Dec 2024,65
cens-0819760009-1140,SUPERMERCAT LLAVANERES,58.1.11,Tata Coffee Grand Premium 100% Blend With Flavour Locked Decoction Crystals Instant Instant Coffee  (45 g),01 Jul 2023,21 Dec 2024,95
cens-0819760009-1140,SUPERMERCAT LLAVANERES,24.2.7,india gate Classic Lucknowi Biryani Masala  (120 g),01 Jan 2024,30 Dec 2024,40
cens-0819760009-1140,SUPERMERCAT LLAVANERES,106.1.18,Amul Processed cheese Block  (500 g),01 Feb 2024,27 Oct 2024,82
cens-0819760009-1140,SUPERMERCAT LLAVANERES,24.1.6,"Tata Sampann Kitchen King Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor (Pariba masala)  (100 g)",01 Feb 2024,24 Jul 2025,59
cens-0819760009-1140,SUPERMERCAT LLAVANERES,24.1.40,MDH Sabji Masala Powder (Pariba masala)  (100 g),01 Jan 2024,25 Dec 2024,5
cens-0819760009-1140,SUPERMERCAT LLAVANERES,105.1.13,"Cavin's Chocolate Milkshake, with Zinc, Vitamin A & D, No Preservative",01 Feb 2024,27 Oct 2024,37
cens-0819760009-1140,SUPERMERCAT LLAVANERES,97.1.19,Gits Rabdi Instant Dessert Mix 100 g,01 Feb 2024,25 Jan 2025,41
cens-0819760009-1140,SUPERMERCAT LLAVANERES,88.1.14,Bikano Besan Laddu Box  (400 g),28 Feb 2024,28 Aug 2024,100
cens-0819760009-1140,SUPERMERCAT LLAVANERES,29.1.4,Tata Sampann High in Fibre (Chuda) (Thick) Poha  (0.5 kg),01 Mar 2024,30 Aug 2024,26
cens-0819760009-1140,SUPERMERCAT LLAVANERES,8.1.9,NESTLE Everyday Shahi Ghee 1 L Tetrapack (Ghio),01 Feb 2024,27 Oct 2024,31
cens-0819760009-1140,SUPERMERCAT LLAVANERES,27.1.3,Sona Masoori Rice (Sona Masoori Chaulo) (Steam)  (5 kg),01 Mar 2024,29 Nov 2024,75
cens-0819760009-1140,SUPERMERCAT LLAVANERES,29.1.6,Tata Sampann Thin Poha (Chuda)  (0.5 kg),11 Mar 2024,10 Sep 2024,31
cens-0819760009-1140,SUPERMERCAT LLAVANERES,28.1.16,Ratna Rice (Sada Chaula) (Boiled)  (10 kg),05 Mar 2024,31 Aug 2024,24
cens-0819760009-1140,SUPERMERCAT LLAVANERES,93.1.2,Dabur 100% Pure World's No.1 Honey Brand with No Sugar Adulteration  (1 kg),01 Jan 2024,23 Jun 2025,77
cens-0819760009-1140,SUPERMERCAT LLAVANERES,34.1.33,Bolas Black Raisins Raisins (Kishmish)  (250 g),15 Mar 2024,10 Sep 2024,22
cens-0819760009-1140,SUPERMERCAT LLAVANERES,53.1.23,Flipkart Supermart Kadak Black Tea Pouch  (500 g),20 Feb 2024,15 Nov 2024,69
cens-0819760009-1140,SUPERMERCAT LLAVANERES,24.1.26,MDH Chicken Masala  (100 g),01 Feb 2024,03 Mar 2025,26
cens-0819760009-1140,SUPERMERCAT LLAVANERES,77.1.6,"Kellogg's Chocos Fills Double Chocolaty, 0% Maida, Oats, Wheat & Rice, Multigrain Snack Box  (250 g)",01 Dec 2023,26 Aug 2024,40
cens-0819760009-1140,SUPERMERCAT LLAVANERES,50.1.38,UNIBIC Snappers Potato Indi Spice Crackers  (300 g),08 Jan 2024,05 Jul 2024,34
cens-0819760009-1140,SUPERMERCAT LLAVANERES,4.1.1,Tata Sampann Kabuli Chana (Kabuli Buta) (Whole)  (1 kg),01 Feb 2024,30 Jan 2025,46
cens-0819760009-1140,SUPERMERCAT LLAVANERES,5.1.22,Mayurank Red Rajma (Whole)  (500 g),23 Feb 2024,21 Jun 2024,1
cens-0819760009-1140,SUPERMERCAT LLAVANERES,85.1.26,Hershey's Spreads Cocoa 350 g (Chocolate Spread),01 Sep 2023,25 Aug 2024,18
cens-0819760009-1140,SUPERMERCAT LLAVANERES,31.1.39,INDIA GATE Active Health Special Brown Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),01 Sep 2023,20 Aug 2025,60
cens-0819760009-1140,SUPERMERCAT LLAVANERES,77.1.16,"Kellogg's Corn Flakes Real Almond Honey, High in Iron & B Group Vitamins, Breakfast Cereal Box  (15% Extra in Pack)  (300 g)",03 Feb 2024,29 Oct 2024,38
cens-0819760009-1140,SUPERMERCAT LLAVANERES,36.1.4,Farmley Prasadam Lotus Seeds (Lotus Seeds(Makhana)) (Makhana)  (200 g),01 Jan 2024,28 Jun 2024,28
cens-0819760009-1140,SUPERMERCAT LLAVANERES,43.1.26,PARLE Fab Bourbon Cream Sandwich  (500 g),10 Mar 2024,04 Nov 2024,8
cens-0819760009-1140,SUPERMERCAT LLAVANERES,84.1.3,Kissan Tomato Ketchup  (1.1 kg),01 Mar 2024,30 Nov 2024,62
cens-0819760009-1140,SUPERMERCAT LLAVANERES,8.1.4,"PATANJALI Pure Danedar Cow Ghee with Rich Aroma, Natural & Healthy, Tetrapack Ghee 1 L Box (Ghio)",01 Feb 2024,27 Oct 2024,89
cens-0819760009-1140,SUPERMERCAT LLAVANERES,97.1.12,"Tata Sampann Instant Fibre Rich Idli Ready to Cook Mix/Batter, Make soft idlis in 15 mins 500 g",10 Nov 2023,06 Jul 2024,32
cens-0819760009-1140,SUPERMERCAT LLAVANERES,37.1.5,Nutraj Recipe Ready Kernels Walnuts (Akhrot)  (250 g),16 Feb 2024,16 Aug 2024,3
cens-0819760009-1140,SUPERMERCAT LLAVANERES,22.2.8,zoff Saffron (Kesara)  (1 g),01 Sep 2023,20 Aug 2025,5
