id,commercial_name,county_code,full_address,UTMx,UTMy,latitude,longitude
cens-0800180001-894,BAR RESTAURANT SANT ARMENGOL,11.0,"C Treball 12, 08630 Abrera",407909.93,4596531.08,41.5150705,1.8963855
cens-0800180001-1144,BAR TAPERIA L'ESTACIÓ,11.0,"PG ESTACIO 27, local, 08630 Abrera",408510.11,4597148.24,41.5206974,1.903483
cens-0800180001-1097,RESTAURANT MIRAMAR,11.0,"C CARDONER s/núm., L 4, 08630 Abrera",408232.27,4597030.83,41.5196082,1.9001715
cens-0800180001-153,RESTAURANTE EL MESÓN,11.0,"C REBATO 3, local, 08630 Abrera",407859.56,4597189.13,41.520991,1.8956812
cens-0800180001-510,Honua Restaurant,11.0,"C HOSTAL DEL PI 4-6, L 15, 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-1845,Paddington,11.0,"RBLA TORRENTET 5, 08630 Abrera",408289.65,4596693.12,41.5165734,1.9009106
cens-0800180001-1952,Les Oliveres,11.0,"PL OLIVERES 28, 08630 Abrera",408324.14,4597082.4,41.5200831,1.9012645
cens-0800180001-1946,Kenaz,11.0,"C ANTONI GAUDÍ 57, 5, 08630 Abrera",408286.25,4597408.57,41.5230163,1.9007608
cens-0800180001-1938,Super Kebab Pizzeria,11.0,"PL RAFAEL CASANOVA 17, 08630 Abrera",408222.61,4597003.62,41.519362,1.9000599
cens-0800180001-2000,L'Embolic,11.0,"RBLA TORRENTET 14, 08630 Abrera",408180.46,4596784.12,41.5173804,1.8995884
cens-0800180001-1991,Brava's & Tapa's,11.0,"C PONENT 2-4, 08630 Abrera",408114.63,4596794.81,41.5174691,1.8987979
cens-0800180001-1994,Don Pablo Tapes,11.0,"PL DOCTOR TRUETA 2, 08630 Abrera",408289.65,4596693.12,41.5165734,1.9009106
cens-0800180001-483,RESTAURANTE CHINO JARDÍN IMPERIAL,11.0,"C Rosers 58, local dreta, 08630 Abrera",408194.51,4596933.84,41.5187304,1.8997339
cens-0800180001-560,PANS & COMPANY,11.0,"C HOSTAL DEL PI 4-6, L 2, 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-1711,BURGER KING,11.0,"AV CA N'AMAT 6, 08630 Abrera",408393.11,4595515.47,41.5059794,1.9023295
cens-0800180001-1748,VIENA,11.0,"AV CA N'AMAT 4, 08630 Abrera",408393.11,4595515.47,41.5059794,1.9023295
cens-0800180001-558,LA TAGLIATELLA,11.0,"C Hostal del Pi 4-6, local 1 (MCA), 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-1399,Kasa Wok,11.0,"C Hostal del Pi 4-6, local 14 (MCA), 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-1723,MERCADONA,11.0,"C Barcelona 23, Abrera",407418.19,4596110.61,41.5112271,1.8905582
cens-0800180001-603,RESTAURANT BRASERIA CAN MARTINET,11.0,"PG ESGLESIA 8, 08630 Abrera",408393.55,4596723.26,41.5168567,1.9021509
cens-0800180001-678,Restaurant Masia Ca la Cília,11.0,"MASIA CA LA CILIA, 08630 Abrera",410474.9,4595752.24,41.5083471,1.9272349
cens-0800180001-1796,UHMAMI,11.0,"C ANTONIO MACHADO 62, L7, 08630 Abrera",408383.08,4597455.68,41.5234516,1.901914
cens-0800180001-1969,KFC,11.0,"C HOSTAL DEL PÍ 2, 08630 Abrera",408535.56,4595490.42,41.5057701,1.9040399
cens-0800180001-137,Canigó Serveis Geriàtrics SL,11.0,"C MENORCA 16, 08630 Abrera",408640.91,4597161.71,41.5208336,1.9050483
cens-0800180001-1115,EL NOU FOLTI,11.0,"Can Costa, 08630 Abrera",411651.94,4597731.54,41.5263034,1.9410463
cens-0800180001-868,COBINOX MANTENIMIENTO INSTALACIONES INDUSTRIALES,11.0,"C Can Noguera 11, 08630 Abrera",407708.3,4596090.18,41.5110766,1.8940372
cens-0800180001-1819,Climber Up Resolados Barcelona,11.0,"PL RAFAEL CASANOVA 7, local, 08630 Abrera",408246.88,4597099.06,41.5202243,1.9003362
cens-0800180001-463,TÈCNICS ABRERA,11.0,"C LLOBREGAT 2, S, 08630 Abrera",408318.49,4597019.87,41.5195194,1.9012064
cens-0800180001-529,RODI MOTOR SERVICES,11.0,"C Hostal del Pi 4-6, local 13.3 (i 24) (MCA), 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-199,LECITRAILER,11.0,"C Progrés 16, 08630 Abrera",407623.16,4597036.75,41.5195915,1.8928718
cens-0800180001-709,VEROCAR MOTORS,11.0,"CAMI SAGRAMENTS 24, 08630 Abrera",407746.75,4596552.86,41.5152479,1.8944269
cens-0824820002-926,REPARACIONS RONÇANA SLNE,41.0,"C JAUME I 27, bx, 08187 Santa Eulàlia de Ronçana",435443.62,4611639.08,41.6538355,2.2246901
cens-0800180001-1551,MERCADONA,11.0,"C BARCELONA 23, N D1-D2, 08630 Abrera",407418.19,4596110.61,41.5112271,1.8905582
cens-0800180001-475,KUIBANY ABRERA - REFORMES INTEGRALS DE LA LLAR,11.0,"C MARTORELL 3-5, 08630 Abrera",408144.32,4597004.56,41.5193615,1.8991217
cens-0811540003-461,QUATRE,41.0,"BARCELONA 5, 08107 MARTORELLES",435245.0,4598105.0,41.5319233,2.2237667
cens-0800180001-1852,Bristot d'Abrera,11.0,"C HOSTAL DEL PI 4-6, L 26, 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0810690004-7958,Artis Condal,41.0,"C JACINT VERDAGUER 32, 08450 Llinars del Vallès",449551.12,4609893.24,41.639129,2.3942554
cens-0828450006-2835,Mel del Maresme,21.0,"V. Sant Pere, Mas Julia 19, 08490 Tordera",476019.1,4619588.39,41.7276903,2.7116634
cens-0800180001-1438,GRUPO JAYAN,11.0,"C Progrés 12-14, 3r A, 08630 Abrera",407609.51,4596954.63,41.5188503,1.8927209
cens-0810690004-7837,Pulidos BDN SCP,41.0,"C SANT CELONI 54, Bloc A L2, 08450 Llinars del Vallès",453249.21,4612308.82,41.6611113,2.4384677
cens-0822270005-462,poliesportiu municipal,3.0,"C Catalunya 43, 08791 Sant Llorenç d'Hortons",401670.0,4591364.0,41.4677955,1.8224635
cens-0824820002-961,CLINICA DEL PEU,41.0,"CTRA BARCELONA 78, 08187 Santa Eulàlia de Ronçana",436122.39,4609984.21,41.6389856,2.2330181
cens-0800180001-980,CENTRE DEL PEU,11.0,"AV Lluís Companys 25, 2 3, 08630 Abrera",408154.13,4596596.29,41.5156858,1.8993015
cens-0800180001-1951,Clínica Podològica Abrera,11.0,"C ROSERS 32, 2, 08630 Abrera",408294.2,4596658.32,41.5162605,1.9009704
cens-0800180001-1672,INECSA,11.0,"AV CA N'AMAT 12, 7, 08630 Abrera",407957.62,4595670.11,41.5073222,1.8970885
cens-0800180001-1638,LIFE X PADEL IN ABRERA - PADEL INDOOR,11.0,"Sagraments 23, 08630 Abrera",407755.48,4596526.46,41.5150111,1.8945356
cens-0800180001-1205,PISCINA MUNICIPAL - BAR LA PISCINA,11.0,"PG ESGLESIA 18, 08630 Abrera",408474.63,4597042.76,41.5197434,1.9030739
cens-0800180001-991,LUNA LOOK,11.0,"C MARTORELL 11, 08630 Abrera",408180.46,4596784.12,41.5173804,1.8995884
cens-0800180001-1664,BOGUE - BEAUTY SHOP & PERRUQUERIA,11.0,"C Hostal del Pi 4-6, local 19 (MCA), 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-1990,Diamond Dogs,11.0,"C MARTORELL 10-16, 08630 Abrera",408099.1,4596944.24,41.5188131,1.898589
cens-0821070005-425,KIRIA PERRUQUERIA CANINA,41.0,"C TRAVESSIA 10, 08182 Sant Feliu de Codines",430501.33,4615697.96,41.6899756,2.1648676
cens-0800180001-1830,Dog & Family perruqueria canina,11.0,"AV LLUIS COMPANYS 2, 08630 Abrera",408381.47,4596654.66,41.5162375,1.9020166
cens-0800180001-1916,Perruqueria Londres,11.0,"C ROSERS 60, 2, 08630 Abrera",408178.19,4596935.96,41.5187476,1.899538
cens-0800180001-1574,DONANT FORMA - PERRUQUERIA,11.0,"PG ESTACIO 3-5, local 4, 08630 Abrera",408103.02,4597181.28,41.5209483,1.8985998
cens-0800180001-1578,+KCORTE,11.0,"C MARTORELL 8, 08630 Abrera",408093.34,4596990.35,41.5192277,1.898513
cens-0800180001-1753,ABRERA PERRUQUERIA,11.0,"AV GENERALITAT 26, local, 08630 Abrera",408134.56,4597058.27,41.5198441,1.8989965
cens-0800180001-247,PERRUQUERIA NATÀLIA - LA 'PELU' DEL CARRER DE L'ES,11.0,"PG ESTACIO 25, local, 08630 Abrera",408477.8,4597146.9,41.5206816,1.903096
cens-0800180001-292,PERRUQUERIA MIQUELA,11.0,"AV LLUIS COMPANYS 10, local, 08630 Abrera",408297.02,4596634.07,41.5160424,1.9010079
cens-0800180001-708,PAMEN PERRUQUERIA,11.0,"C Rosers 62, 08630 Abrera",408171.7,4596965.06,41.5190089,1.8994558
cens-0800180001-1815,Perruqueria Casamada,11.0,"C CASAMADA 12, L, 08630 Abrera",408376.89,4596536.29,41.515171,1.9019798
cens-0800180001-1866,La Calma,11.0,"PL OLIVERES 7, 08630 Abrera",408354.69,4597039.32,41.5196987,1.9016372
cens-0801680001-67,PERRUQUERIA GOLDWELL,14.0,"C PAU CASALS 10, baixos, 08695 Bagà",406410.92,4678293.95,42.2511904,1.865472
cens-0800180001-1956,RBR Perruquers,11.0,"C MANRESA 11, 3, 08630 Abrera",408099.1,4596944.24,41.5188131,1.898589
cens-0828450006-2842,PASTISSERIA SANT JORDI,21.0,"c/ SANT RAMON 42, 08490 TORDERA",476541.23,4616474.48,41.6996585,2.7180638
cens-0820210007-3526,R. Curto Ortopèdia,41.0,"AV PAU 039, bxs, 08470 Sant Celoni",457099.51,4614928.13,41.6849199,2.4845243
cens-0828300000-1238,TRANS DOMARVIC S.L,24.0,"C Fusteria 8, 08551 Tona",436835.65,4633696.09,41.8526012,2.2390639
cens-0800180001-1671,SYNERGY PROJECT - COWORKING - CENTRE DE TREBALLS C,11.0,"PL Pau Casals, 08630 Abrera",408312.51,4596819.51,41.5177143,1.9011652
cens-0800180001-1865,"Carl Zeeiss Iberia, SL",11.0,"C FRANCESC LAYRET 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1332,HAM,11.0,"C PROGRES 11, 08630 Abrera",407499.59,4596949.5,41.5187914,1.8914045
cens-0800180001-1549,MERCADONA,11.0,"C Barcelona 23, 08630 Abrera",407418.19,4596110.61,41.5112271,1.8905582
cens-0800180001-1942,Angelscuidadors,11.0,"AV GENERALITAT 32, 5, Abrera",408101.7,4597102.16,41.5202356,1.8985961
cens-0820210007-3480,Finques Serra,41.0,"C DOCTOR TRUETA 043, bxs 1, 08470 Sant Celoni",457405.55,4614869.92,41.684412,2.4882055
cens-0821070005-579,BENDITO PROBLEMA SL,41.0,"C DOCTOR FLEMING 21, BXS., 08182 Sant Feliu de Codines",430521.27,4614553.34,41.6796685,2.1652404
cens-0800180001-1640,TECNIC MOVING,11.0,"C FRANCESC LAYRET 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1966,Urvina,11.0,"C BARCELONA 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-1526,FERROSER,11.0,"C Barcelona 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-1016,NESRA. ENGINYERIA I INSTAL·LACIONS,11.0,"C MANRESA 9-15, local 5, 08630 Abrera",408099.1,4596944.24,41.5188131,1.898589
cens-0800180001-1838,Cenorma,11.0,"CAMI SAGRAMENTS 18, 08630 Abrera",407781.16,4596547.45,41.5152031,1.8948401
cens-0800180001-1831,SPG Engineering & Design - FKN Gruppe,11.0,"C ANTONI GAUDÍ 59, 08630 Abrera",408286.25,4597408.57,41.5230163,1.9007608
cens-0800180001-1876,Cactus Martorell Growshop,11.0,"PG ESTACIO 3, 3, 08630 Abrera",408103.02,4597181.28,41.5209483,1.8985998
cens-0800180001-1027,GLE - GESTIÓN LOGÍSTICA EUROPEA,11.0,"PG ESTACIO 25, 08630 Abrera",408477.8,4597146.9,41.5206816,1.903096
cens-0800180001-1794,MISSATGERIA ABRERA,11.0,"C FLORIDA 4, L1, 08630 Abrera",408409.02,4596688.4,41.5165445,1.9023416
cens-0800180001-1566,Catalana Occidente,11.0,"C FLORIDA 1, local 3, 08630 Abrera",408458.21,4596668.32,41.5163693,1.9029341
cens-0800180001-274,ABRERA ASSESSORS - ASSESSORIA I SERVEIS,11.0,"AV Generalitat 37-39, 08630 Abrera",408144.32,4597004.56,41.5193615,1.8991217
cens-0828450006-2751,FARMACIA LUCEA,21.0,"c/ Amadeu Vives 20, 08490 TORDERA",476808.67,4616239.09,41.6975461,2.7212871
cens-0800180001-1287,CORREUS,11.0,"PL DOCTOR TRUETA 3, 08630 Abrera",408289.65,4596693.12,41.5165734,1.9009106
cens-0800180001-1895,Vaspack,11.0,"AV CA N'AMAT 10, 08630 Abrera",407839.53,4595787.5,41.5083658,1.8956558
cens-0800180001-1157,REAL AUTOMATIC,11.0,"C FLORIDA 19, 08630 Abrera",408554.65,4596516.38,41.515012,1.9041127
cens-0800180001-1766,VILADESIGN ENGINEERING,11.0,"C PROGRES 5, 3r 1a, 08630 Abrera",407627.41,4596720.4,41.5167429,1.8929713
cens-0800180001-1867,JB,11.0,"C REPUBLICA (DE LA) 5, L 3, 08630 Abrera",407903.7,4597396.22,41.5228611,1.8961784
cens-0800180001-1910,WEBB,11.0,"C TREBALL 4, 08630 Abrera",407909.93,4596531.08,41.5150705,1.8963855
cens-0800180001-1879,Akka Technologies,11.0,"C CAN NOGUERA 8, 08630 Abrera",407817.97,4595846.54,41.508895,1.8953884
cens-0800180001-1869,CYP,11.0,"CAMI SAGRAMENTS 17, 08630 Abrera",407801.74,4596521.83,41.5149747,1.8950906
cens-0800180001-1982,Akka Technologies,11.0,"C CAN NOGUERA 4, 08630 Abrera",407839.53,4595787.5,41.5083658,1.8956558
cens-0820210007-3557,Urbimec,41.0,"C CONSOLAT DEL MAR 001, LOCAL 2, 08470 Sant Celoni",457956.84,4615666.11,41.6916126,2.4947732
cens-0800180001-1955,TIR Bages,11.0,"AV GENERALITAT 36, Abrera",407983.58,4597217.46,41.5212604,1.897163
cens-0800180001-294,AUTOESCOLA BARDÉS,11.0,"AV LLUÍS COMPANYS 2, 08630 Abrera",408381.47,4596654.66,41.5162375,1.9020166
cens-0800180001-793,MAPFRE - ASSEGURANCES,11.0,"AV GENERALITAT 3, 08630 Abrera",408312.51,4596819.51,41.5177143,1.9011652
cens-0800180001-216,INDOIN,11.0,"C REBATO 15, 08630 Abrera",407827.32,4597203.92,41.5211205,1.8952926
cens-0800180001-1889,SALAS,11.0,"PL RAFAEL CASANOVA 3, 08630 Abrera",408211.61,4597105.72,41.5202803,1.8999126
cens-0800180001-239,CAIXABANK,11.0,"PG ESGLESIA 1-3, 08630 Abrera",408381.47,4596654.66,41.5162375,1.9020166
cens-0800180001-30,SABADELL ATLÁNTICO,11.0,"C Florida 2, 08630 Abrera",408391.62,4596689.78,41.516555,1.9021329
cens-0800180001-396,CX - CATALUNYA CAIXA,11.0,"AV GENERALITAT 3, 08630 Abrera",408312.51,4596819.51,41.5177143,1.9011652
cens-0828450006-2807,BANKIA SA,21.0,"c/ Camí Ral 52, 08490 TORDERA",476540.43,4616430.68,41.6992639,2.7180559
cens-0800180001-1814,MEYN,11.0,"C ANTONI GAUDÍ 61, 08630 Abrera",408286.25,4597408.57,41.5230163,1.9007608
cens-0800180001-1894,Cupra,11.0,"AV CA N'AMAT 7, 08630 Abrera",407871.66,4595551.6,41.506245,1.8960768
cens-0800180001-1974,Timblau,11.0,"C CAN NOGUERA 4, 08630 Abrera",407839.53,4595787.5,41.5083658,1.8956558
cens-0800180001-1716,NOTARIA,11.0,"PG ESGLESIA 1-3, 1r 3a, 08630 Abrera",408381.47,4596654.66,41.5162375,1.9020166
cens-0800180001-1214,RS METAL GAMES,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1421,ETR,11.0,"C Barcelona 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-1443,SCHAEFER,11.0,"C PROGRÉS 28, 08630 Abrera",407165.49,4597093.32,41.520048,1.8873789
cens-0800180001-106,BENTELER,11.0,"C Progrés 12-14, nau 1.1 i 2.3, 08630 Abrera",407609.51,4596954.63,41.5188503,1.8927209
cens-0800180001-1821,Montajes Expo,11.0,"C INDUSTRIA 13, int, 08630 Abrera",407963.57,4596994.81,41.519253,1.8969573
cens-0800180001-1849,Grupo 1000,11.0,"C FRANCESC LAYRET 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1710,BENTELER,11.0,"C Progrés 12-14, nau 2.1, 08630 Abrera",407609.51,4596954.63,41.5188503,1.8927209
cens-0800180001-939,YELMO CINES ABRERA,11.0,"C HOSTAL DEL PI 4-6, local 23 (MCA), 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-781,SEALED AIR PACKAGING,11.0,"C Hostal del Pi 16, 08630 Abrera",408250.67,4596025.33,41.5105549,1.9005453
cens-0821070005-590,PERA TU,41.0,"C AGUSTI SANTACRUZ 16, 08182 Sant Feliu de Codines",430411.4,4615398.18,41.6872678,2.163822
cens-0800180001-802,CARPINTERÍA METÁLICA F. AGUILERA,11.0,"C ROSERS 3, local, 08630 Abrera",408271.4,4596571.8,41.5154787,1.9007104
cens-0811540003-796,MAM,41.0,"C CARRERADA (DE) 2-20, MARTORELLES",436288.02,4598260.37,41.5334064,2.2362521
cens-0800180001-1839,PCA Procesos,11.0,"C FRANCESC LAYRET 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-386,BALTRANSA,11.0,"AV Energia 9, 08630 Abrera",407937.87,4595931.74,41.5096761,1.8968119
cens-0800180001-1768,VIBROLAND,11.0,"AV ENERGIA 16-20, 08630 Abrera",407898.34,4595972.35,41.5100373,1.8963321
cens-0800180001-1353,Trans Sesé SL,11.0,"C PROGRES 12-14, N3, 08630 Abrera",407655.84,4596816.18,41.5176088,1.8932973
cens-0830080001-1315,"TMG SOLUTIONS, SL",40.0,"C BÒBILA (DE LA) 22, Es:29, 08232 VILADECAVALLS",412223.04,4600753.64,41.5535833,1.9474492
cens-0810690004-7883,Viver de Bell·lloc,41.0,"AV MOGENT 74, nau 2, 08450 Llinars del Vallès",449766.49,4609312.67,41.6339134,2.39689
cens-0800180001-1667,SALÓ D'UNGLES - NAIL DANCES - SALÓN DE UÑAS,11.0,"C Hostal del Pi 4-6, local 7 (MCA), 08630 Abrera",408522.25,4595624.98,41.5069804,1.90386
cens-0800180001-1851,ROR,11.0,"C INDUSTRIA 15, 08630 Abrera",407963.57,4596994.81,41.519253,1.8969573
cens-0800180001-796,PKW,11.0,"C Can Noguera 3-9, 08630 Abrera",407795.13,4595783.43,41.508324,1.8951245
cens-0818310007-425,Instal.lacions R. Baena,24.0,"Sant Pere 47, 08510",443010.43,4648374.51,41.9852678,2.3120271
cens-0800180001-156,TUBOS MECÁNICOS,11.0,"C Hostal del Pi 14, 08630 Abrera",408182.88,4595926.97,41.5096613,1.8997481
cens-0810690004-7949,Party fiesta,41.0,"RDA COLLSABADELL 8, 08450 Llinars del Vallès",451503.15,4610714.01,41.6466427,2.4176259
cens-0800180001-1949,GLS,11.0,"C PROGRES 28, Abrera",407165.49,4597093.32,41.520048,1.8873789
cens-0810690004-7988,ICE,41.0,"AV ERNEST LLUCH (D') 32, 08302 Mataró",448020.47,4608704.55,41.6283243,2.375981
cens-0800180001-1184,IENAVAS,11.0,"C Barcelona 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-124,REVEDU,11.0,"C CASAMADA 1, 08630 Abrera",408402.34,4596460.53,41.5144916,1.9022963
cens-0824820002-914,MPL SL,41.0,"CARLES BUIGAS 62, NAU 86, 08187 Santa Eulàlia de Ronçana",436102.44,4612629.14,41.6628056,2.2324958
cens-0800180001-1193,KBO ALIMENTS,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0810690004-7835,Mj Meat Carn SL,41.0,"C SANT CELONI 22, 08450 Llinars del Vallès",452827.49,4611990.4,41.6582185,2.4334277
cens-0800180001-1663,PKW,11.0,"C Progrés 12-14, naus 4, 08630 Abrera",407609.51,4596954.63,41.5188503,1.8927209
cens-0800180001-704,EXEL,11.0,"C Progrés 6-10, nau 6.3, 08630 Abrera",407655.84,4596816.18,41.5176088,1.8932973
cens-0800180001-1600,FERRALLES - CHATARRAS K. O.,11.0,"C INDUSTRIA 7, 08630 Abrera",407975.17,4597079.5,41.520017,1.8970833
cens-0800180001-1000,KARPAK,11.0,"C Can Noguera 4, 08630 Abrera",407839.53,4595787.5,41.5083658,1.8956558
cens-0800180001-1564,BERGÉ LOGÍSTICA,11.0,"C Can Noguera 24-26, naus D-E, 08630 Abrera",407693.52,4596205.58,41.5121142,1.8938424
cens-0810690004-7842,Sant Antoni Logistics,41.0,"AV DEL MOGENT 60, 08450 Llinars del Vallès",449874.48,4609361.49,41.63436,2.3981824
cens-0800180001-1395,VERMOP,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1024,PEROX FARMA,11.0,"CAMI SAGRAMENTS 65, 08630 Abrera",407046.09,4596887.25,41.5181783,1.88598
cens-0800180001-1597,SERLOMEC,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1880,Blaqus,11.0,"C PROGRES 28, 08630 Abrera",407165.49,4597093.32,41.520048,1.8873789
cens-0800180001-1547,MERCADONA,11.0,"AV CA N'AMAT 18, nau B, 08630 Abrera",407418.19,4596110.61,41.5112271,1.8905582
cens-0800180001-1548,MERCADONA,11.0,"C Barcelona 23, nau C, 08630 Abrera",407418.19,4596110.61,41.5112271,1.8905582
cens-0800180001-1584,ANNA ECOLÒGICA 100%,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-855,VISA,11.0,"C CAN NOGUERA 21, 6, 08630 Abrera",407621.36,4596322.75,41.5131611,1.8929598
cens-0800180001-1142,DEPISA,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1807,CIRT PIEDRA,11.0,"C BARCELONA 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0819230008-2087,FASOL,7.0,"CTRA NAVARCLES, 08251 SANTPEDOR",404778.0,4625938.0,41.7795299,1.854176
cens-0800180001-843,MELEGHY AUTOMOTIVE,11.0,"C Hostal del Pi 18, 08630 Abrera",408115.38,4596035.18,41.5106281,1.8989229
cens-0800180001-1265,IENAVAS,11.0,"C Barcelona 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-1339,ERM SANT CLIMENT,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1290,IGOA & PATXI,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1959,VISA,11.0,"C HOSTAL DEL PÍ 11, Abrera",408023.67,4596135.39,41.51152,1.8978088
cens-0810690004-7996,Intermas,41.0,"RD COLLSABADELL 18, 08450 LLINARS DEL VALLES",451656.59,4610889.53,41.6482329,2.4194542
cens-0800180001-1784,TEX OBRAS Y SERVICIOS,11.0,"C Barcelona 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-1968,Corttec,11.0,"C BARCELONA 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-1881,UTE Castellbisbal - Martorell,11.0,"CAMI SAGRAMENTS 65, 08630 Abrera",407046.09,4596887.25,41.5181783,1.88598
cens-0800180001-1771,SALTOKI,11.0,"C Treball 1, 08630 Abrera",407934.51,4596542.51,41.5151763,1.8966783
cens-0800180001-1271,NOVELEC,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0810690004-7941,Estructures UNO,41.0,"C SANT CELONI 54, 1, 08450 Llinars del Vallès",453249.21,4612308.82,41.6611113,2.4384677
cens-0800180001-1304,TRUCK & WHEEL,11.0,"C Progrés 3, 08630 Abrera",407682.67,4596700.88,41.5165735,1.8936364
cens-0800180001-1267,BARCELÓ ATOM,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1248,FUNGIBLES CONDAL,11.0,"C Barcelona 3-7, 08630 Abrera",407862.72,4596270.7,41.5127201,1.8958597
cens-0800180001-1928,Redi-Group,11.0,"AV CA N'AMAT 10, Abrera",407839.53,4595787.5,41.5083658,1.8956558
cens-0800180001-1870,Tremetal,11.0,"CAMI SAGRAMENTS 15, 08630 Abrera",407814.41,4596521.17,41.5149703,1.8952425
cens-0800180001-1911,Interbirra,11.0,"C CAN NOGUERA 10, 08630 Abrera",407817.97,4595846.54,41.508895,1.8953884
cens-0800180001-1457,MALLA RÀPID,11.0,"CAMI SAGRAMENTS 2-4, nau 6, 08630 Abrera",407968.94,4596679.93,41.5164178,1.8970698
cens-0800180001-1962,Malla Ràpid,11.0,"CAMI SAGRAMENTS 2-4, 15, 08630 Abrera",407968.94,4596679.93,41.5164178,1.8970698
cens-0800180001-1756,LOGGILIBRO - DISTRIBUCIÓN Y LOGÍSTICA,11.0,"C FRANCESC LAYRET 12-14, 08630 Abrera",407173.16,4597016.71,41.5193589,1.8874827
cens-0800180001-1130,Bando,11.0,"C FRANCESC LAYRET 12-14, naus 4-5, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1993,Bando,11.0,"C FRANCESC LAYRET 12-14, Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0810690004-7913,Innovia Coptalia,41.0,"AV DEL MOGENT 42, NAU 7, 08450 Llinars del Vallès",450019.73,4609460.66,41.6352623,2.3999179
cens-0800180001-672,Exel,11.0,"C Progrés 6-10, naus 6.4+6.5+6.6, 08630 Abrera",407655.84,4596816.18,41.5176088,1.8932973
cens-0800180001-1615,BENTELER,11.0,"C Progrés 6-10, nau 5, 08630 Abrera",407655.84,4596816.18,41.5176088,1.8932973
cens-0800180001-1685,Electrostocks,11.0,"CAMI SAGRAMENTS 2-4, N 3-4-5, 08630 Abrera",407968.94,4596679.93,41.5164178,1.8970698
cens-0800180001-1936,Salvador Escoda,11.0,"C PROGRES 28, 08630 Abrera",407165.49,4597093.32,41.520048,1.8873789
cens-0800180001-1182,ELMO BENEGAS,11.0,"C Francesc Layret 12-14, 08630 Abrera",407286.34,4597050.13,41.519673,1.8888337
cens-0800180001-1925,Nesra,11.0,"C NOU 4-8, 1, Abrera",408396.37,4596448.46,41.5143822,1.9022266
cens-0800180001-1954,Claramunt Capellades,11.0,"CAMI SAGRAMENTS 65, 08630 Abrera",407046.09,4596887.25,41.5181783,1.88598
