store_id,store_name,product_id,product_name,product_price,manufacture_date,expiry_date,quantity
cens-0821350006-376,CARREFOUR,64.1.2,Real Fruit Juice - Apple  (1 L),150,01 Jan 2024,28 Jul 2024,90
cens-0821350006-376,CARREFOUR,32.1.3,Kalbavi Popular W450 Cashews (Kaju)  (500 g),605,01 Mar 2024,25 Nov 2024,92
cens-0821350006-376,CARREFOUR,50.2.16,Parle's Cream and Onion Flavour Wafers  (75 g),40,06 Feb 2024,03 Aug 2024,47
cens-0821350006-376,CARREFOUR,44.1.14,BRITANNIA NutriChoice Zero (No Maida & Zero Added Sugar) Digestive  (100 g),33,01 Mar 2024,30 Jul 2024,52
cens-0821350006-376,CARREFOUR,42.1.24,"PARLE Happy Happy Choco-chip Cookies  (396 g, Pack of 4)",70,02 Mar 2024,29 Aug 2024,29
cens-0821350006-376,CARREFOUR,35.1.4,Classic Figs by Flipkart Grocery (Dimiri)  (200 g),450,06 Mar 2024,04 Jul 2024,39
cens-0821350006-376,CARREFOUR,85.1.4,Kissan Tomato Sauces & Ketchup  (2 kg),230,01 Feb 2024,27 Oct 2024,22
cens-0821350006-376,CARREFOUR,89.1.40,Candyman Eclairs Toffee  (240 g),50,01 Jan 2024,31 Dec 2024,86
cens-0821350006-376,CARREFOUR,59.1.1,Slice Thickest Mango Drink  (1.75 L),99,01 Mar 2024,27 Aug 2024,97
cens-0821350006-376,CARREFOUR,22.1.12,zoff Red Chilli (Gota lanka)  (100 g),85,01 Mar 2024,23 Feb 2025,51
cens-0821350006-376,CARREFOUR,110.1.6,"Sofit Soya Drink Kesar Pista, 1 L  (1 L)",155,02 Jan 2024,27 Sep 2024,15
cens-0821350006-376,CARREFOUR,38.1.11,Catch Pink Rock Salt Sprinklers Rock Salt (Pothoro Lunno)  (100 g),45,01 Oct 2023,24 Sep 2024,63
cens-0821350006-376,CARREFOUR,53.1.6,Tata Tea Gold with 15% Long Leaves Black Tea Pouch  (750 g),480,01 Mar 2024,31 May 2025,84
cens-0821350006-376,CARREFOUR,96.1.5,Knorr Italian Mushroom Soup  (46 g),70,01 Dec 2023,24 Nov 2024,6
cens-0821350006-376,CARREFOUR,36.1.1,zoff Lotus Seeds (Lotus Seeds(Makhana)) (Makhana)  (100 g),150,01 Mar 2024,01 Mar 2025,18
cens-0821350006-376,CARREFOUR,100.1.4,Flipkart Supermart Red Chilli Sauce  (190 g),73,01 Feb 2024,27 Oct 2024,60
cens-0821350006-376,CARREFOUR,26.1.4,"Kwality Chilly Flakes, Spicy Flavour For Pasta, Pizza, Salads & Breads, Seasoning  (45 g)",90,21 Feb 2024,19 Feb 2025,86
cens-0821350006-376,CARREFOUR,113.1.3,NESTLE Milkmaid Sweetened Condensed Milk  (380 g),14,01 Feb 2024,27 Oct 2024,1
cens-0821350006-376,CARREFOUR,59.1.9,"B Natural Apple Juice, Goodness of fiber, Vitamin C & E  (2 x 1 L)",280,01 Jan 2024,28 Sep 2024,33
cens-0821350006-376,CARREFOUR,51.1.14,balasa Sabudana Papad 70 g (Plain Papodo),40,01 Feb 2024,29 Jul 2024,75
cens-0821350006-376,CARREFOUR,2.1.7,Classic Black Urad Gota (Gota Biri Dali) (Whole) by Flipkart Grocery  (500 g),68,14 Mar 2024,08 Dec 2024,69
cens-0821350006-376,CARREFOUR,2.1.12,Natureland Organics Urad Dal (Biri Dali) (Whole)  (1 kg),300,01 Jan 2024,25 Dec 2024,18
cens-0821350006-376,CARREFOUR,106.1.5,Go Processed cheese Cubes  (200 g),86,05 Feb 2024,31 Oct 2024,54
cens-0821350006-376,CARREFOUR,34.1.39,ProV Premium Safawi Dates (Khajuri)  (250 g),399,01 Feb 2024,28 Aug 2024,18
cens-0821350006-376,CARREFOUR,82.1.22,WickedGud Spaghetti Made with 2X Fibre Durum Wheat Pasta  (400 g),250,01 Sep 2023,21 Feb 2025,90
cens-0821350006-376,CARREFOUR,21.1.5,Classic Besan by Flipkart Grocery  (500 g),90,05 Mar 2024,02 Jun 2024,23
cens-0821350006-376,CARREFOUR,54.1.1,Taj Mahal Tea Bags Box (Regular Tea)  (100 Bags),22,30 Dec 2023,24 Sep 2024,52
cens-0821350006-376,CARREFOUR,40.1.6,Sugar free GREEN 100 PELLETS Sweetener  (10 g),75,01 Sep 2023,20 Aug 2025,54
cens-0821350006-376,CARREFOUR,28.1.14,Unity From The House of India Gate - Brown Raw Rice (Koncha Chaulo) (Full Grain)  (1 kg),97,01 Dec 2023,19 Nov 2025,44
cens-0821350006-376,CARREFOUR,80.1.11,Yogabar Almond Fudge Protein Bar Pouch  (70 g),140,13 Feb 2024,10 Aug 2024,14
cens-0821350006-376,CARREFOUR,63.1.2,Real Fruit Juice - Orange  (1 L),130,01 Feb 2024,01 Sep 2024,36
cens-0821350006-376,CARREFOUR,34.1.21,Farmley Premium (Kishmish) Raisins  (200 g),99,26 Mar 2024,24 Dec 2024,85
cens-0821350006-376,CARREFOUR,59.1.2,FROOTI Mango Drink  (200 ml),15,25 Feb 2024,22 Aug 2024,97
cens-0821350006-376,CARREFOUR,42.1.12,Dukes Kaju Kukkies with real taste Cookies  (400 g),54,01 Jan 2024,01 Oct 2024,100
cens-0821350006-376,CARREFOUR,89.1.19,Wrigleys Boomer Strawberry Chewing Gum  (18.6 g),8,01 Feb 2024,01 Mar 2025,45
cens-0821350006-376,CARREFOUR,24.1.33,Catch Sprinklers Chat Masala (Chaat Masala)  (100 g),85,01 Oct 2023,24 Sep 2024,17
cens-0812060009-184,CONDIS,32.1.12,"Tata Sampann Premium Quality Kaju, 100% Pure Cashews  (1 kg)","1,170",01 Nov 2023,25 Oct 2024,38
cens-0812060009-184,CONDIS,24.2.1,MDH Biryani Masala  (50 g),87,01 Oct 2023,31 Oct 2024,18
cens-0812060009-184,CONDIS,80.1.1,RiteBite Work-Out Choco Classic Bar Sachet  (50 g),70,28 Sep 2023,23 Jun 2024,84
cens-0812060009-184,CONDIS,58.1.8,Tata Coffee Grand Premium | 100% Coffee Blend | With Flavour Locked Decoction Crystals Instant Coffee  (45 g),160,01 Aug 2023,21 Jan 2025,82
cens-0812060009-184,CONDIS,77.1.25,"Tata Soulfull Millet Granola,Honey,Fruits,Nuts & Seeds,Rich in Fibre& Protein,Breakfast Cereal Pouch  (400 g)",375,01 Oct 2023,26 Jun 2024,17
cens-0812060009-184,CONDIS,77.1.18,"Kellogg's Froot Loops, Mixed Fruit Flavor, Crunchy Multigrain Breakfast Cereal for Kids Box  (285 g)",19,11 Dec 2023,05 Sep 2024,50
cens-0812060009-184,CONDIS,4.1.9,Tata Sampann Yellow Chana Dal (Buta Dali) (Split)  (500 g),80,01 Jan 2024,30 Dec 2024,58
cens-0812060009-184,CONDIS,89.1.22,Alpenliebe Mixed Fruit Lollipop  (64 g),5,01 Feb 2024,27 Oct 2024,74
cens-0812060009-184,CONDIS,105.1.10,HERSHEY'S Strawberry Flavored Milkshake | Enriched with Calcium  (180 ml),40,01 Mar 2024,25 Nov 2024,64
cens-0812060009-184,CONDIS,81.1.20,Nissin Veggie Manchow Cup Noodles Vegetarian  (70 g),50,01 Feb 2024,27 Sep 2024,89
cens-0812060009-184,CONDIS,22.1.5,Classic Black Pepper/Kali Mirch by Flipkart Grocery (Golamaricha)  (200 g),270,17 Feb 2024,15 Jun 2024,9
cens-0812060009-184,CONDIS,23.1.11,Tata Sampann Jeera Powder With Natual Oils (Jeera gunda)  (50 g),60,01 Mar 2024,30 Nov 2024,63
cens-0812060009-184,CONDIS,31.1.21,KOHINOOR Charminar Everyday Basmati Rice (Basmati chaula) (Medium Grain)  (5 kg),550,01 May 2023,19 Apr 2025,77
cens-0812060009-184,CONDIS,35.1.1,Happilo Premium Dried Afghani Anjeer/ Figs (Dimiri)  (190 g),495,28 Oct 2023,27 Jul 2024,3
cens-0812060009-184,CONDIS,28.1.30,Classic Baskati Rice by Flipkart Grocery  (1 kg),78,01 Nov 2023,31 Jul 2024,11
cens-0812060009-184,CONDIS,22.1.37,zoff Saffron (Kesara)  (1 g),899,01 Sep 2023,20 Aug 2025,80
cens-0812060009-184,CONDIS,32.1.24,"Happilo Essentials Cashew 8 Pieces , Kaju Tukda, Healthy Snack Cashews  (1 kg)","1,100",01 Dec 2023,30 Nov 2024,46
cens-0812060009-184,CONDIS,88.1.10,PRABHUJI PURE FOOD Besan Laddu Box  (336 g),84,11 Nov 2023,11 May 2024,40
cens-0812060009-184,CONDIS,79.1.12,"Saffola Masala Oats, Tasty Evening , Healthy Snack, Veggie Twist Pouch  (500 g)",225,01 Feb 2024,27 Oct 2024,92
cens-0812060009-184,CONDIS,3.1.5,Tata Sampann Green Moong Dal (Muga Dali) (Whole)  (500 g),99,01 Feb 2024,25 Jan 2025,73
cens-0812060009-184,CONDIS,106.1.4,Go Plain Processed cheese Slices  (200 g),165,09 Jan 2024,04 Oct 2024,55
cens-0812060009-184,CONDIS,83.1.3,MTR Vermicelli 850 g (Plain)  (Plain),87,01 Feb 2024,31 Jan 2025,30
cens-0812060009-184,CONDIS,22.1.6,Catch Jeera - Whole (Gota jeera)  (100 g),95,01 Feb 2024,25 Jan 2025,65
cens-0812060009-184,CONDIS,50.2.10,DORITOS Sweet Chilli Flavour Nachos  (44 g),20,15 Mar 2024,11 Sep 2024,8
cens-0812060009-184,CONDIS,23.1.18,zoff Turmeric Powder  (200 g),46,07 Mar 2024,30 May 2025,25
cens-0812060009-184,CONDIS,34.1.27,Apis Arabian Pearls Premium Fard Dates (Khajuri)  (500 g),249,01 Dec 2023,23 May 2025,98
cens-0812060009-184,CONDIS,53.1.16,Taaza Tea (Regular Tea),23,01 Mar 2024,23 Feb 2025,65
cens-0812060009-184,CONDIS,50.1.27,"Pringles Potato Chips Desi Masala Tadka Flavor, Crispy Snack for Game Nights, On-the-Go Chips  (102 g)",115,01 Nov 2023,25 Oct 2024,31
cens-0812060009-184,CONDIS,46.1.8,PARLE Monaco Salted Biscuit (Luniya Biscuit)  (400 g),8,04 Mar 2024,29 Oct 2024,24
cens-0812060009-184,CONDIS,28.1.25,"Utkal's Kasper Lachkari Steam Rice (Full Grain, Steam)  (5 kg)",44,01 Oct 2023,26 Jun 2024,6
cens-0812060009-184,CONDIS,67.1.36,Cadbury Bournvita Lil Champs Health Drink  (500 g),34,25 Jan 2024,25 Oct 2024,44
cens-0812060009-184,CONDIS,78.1.14,Yogabar Dark Chocolate & Cranberry Muesli Pouch  (700 g),499,14 Feb 2024,15 Aug 2024,14
cens-0812060009-184,CONDIS,34.1.19,Molsi's Deseeded Black Dates (Khajuri)  (2 x 0.5 kg),300,01 Mar 2024,23 Feb 2025,100
cens-0812060009-184,CONDIS,87.1.17,Cadbury Dairy Milk Silk Oreo Chocolate Bars  (130 g),195,01 Feb 2024,30 Jan 2025,71
cens-0812060009-184,CONDIS,55.1.13,Nikunj Premium Green Tea Green Tea Plastic Bottle  (250 g),220,01 Jan 2024,25 Dec 2024,14
cens-0812060009-184,CONDIS,31.1.29,Daawat Brown Basmati Rice (Basmati chaula) (Medium Grain)  (1 kg),190,01 Jan 2024,25 Dec 2024,16
cens-0812060009-184,CONDIS,28.1.6,"Sublabh Royal Minikit Rice (Long Grain, Parboiled)  (5 kg)",439,01 Mar 2024,23 Feb 2025,50
cens-0812060009-184,CONDIS,59.1.11,B Natural Tender Coconut Water - No Added Sugar  (6 x 0.2 L),360,01 Mar 2024,30 Nov 2024,7
cens-0812060009-184,CONDIS,7.1.5,Saffola Tasty Refined Cooking Oil Rice bran & Corn Blended Oil Can (Mishrita Tela)  (5 L),75,27 Feb 2024,22 Nov 2024,91
cens-0812060009-184,CONDIS,23.1.10,MDH Deggi Mirch Chilli Powder (Lal lanka gunda)  (100 g),125,01 Dec 2023,24 Nov 2024,49
cens-0801210007-163,CONDIS,95.1.2,Delish by Flipkart Schezwan Hot and Spicy Chutney Paste  (250 g),53,01 Mar 2024,22 Aug 2025,74
cens-0801210007-163,CONDIS,49.1.23,Bikano Khatta Meetha (Namkeen)  (1 kg),272,02 Feb 2024,30 Jul 2024,79
cens-0801210007-163,CONDIS,37.1.5,Nutraj Recipe Ready Kernels Walnuts (Akhrot)  (250 g),449,16 Feb 2024,16 Aug 2024,13
cens-0801210007-163,CONDIS,31.1.6,"INDIA GATE Rozana Basmati Rice (Basmati chaula) (Medium Grain, Polished)  (1 kg)",99,01 Feb 2024,20 Jan 2026,87
cens-0801210007-163,CONDIS,40.1.4,Sugar free Natura Sweetener  (100 g),159,01 Jan 2024,20 Dec 2025,82
cens-0801210007-163,CONDIS,93.1.1,ZANDU Pure Honey  (500 g),240,01 Nov 2023,23 Apr 2025,18
cens-0801210007-163,CONDIS,5.1.13,Mayurank Foods Rajma Kashmiri (Whole)  (500 g),93,03 Mar 2024,03 Jul 2024,68
cens-0801210007-163,CONDIS,60.1.5,Real Activ Fiber+ Multi Fruit Juice  (1 L),170,01 Feb 2024,31 Aug 2024,48
cens-0801210007-163,CONDIS,39.1.5,DHAMPURE Sulphurless Sugar (White Sugar)  (5 kg),315,01 Feb 2024,20 Jan 2026,80
cens-0801210007-163,CONDIS,69.1.2,"Sting Energy Drink  (250 ml, Plain Flavored)",35,14 Feb 2024,09 Nov 2024,63
cens-0801210007-163,CONDIS,17.1.5,Classic Maida by Flipkart Grocery  (500 g),40,24 Feb 2024,23 May 2024,50
cens-0801210007-163,CONDIS,2.1.8,Classic Urad Dal (Biri Dali) (Whole) by Flipkart Grocery  (5 kg),"1,000",14 Mar 2024,08 Dec 2024,8
cens-0801210007-163,CONDIS,106.1.1,"Amul Processed cheese Cubes  (200 g, 8 Units)",130,01 Dec 2023,26 Aug 2024,89
cens-0801210007-163,CONDIS,24.1.25,Classic Chat Masala by Flipkart Grocery (Chaat Masala)  (100 g),47,01 Mar 2024,25 Nov 2024,64
cens-0801210007-163,CONDIS,19.1.8,Varalakshmi Tapioca Sago  (1 kg),142,01 Nov 2023,25 Oct 2024,22
cens-0801210007-163,CONDIS,23.1.40,Emami Healthy and Tasty Mantra Shorshe Posto (Posta)  (50 g),80,05 Jan 2024,31 Aug 2024,36
cens-0801210007-163,CONDIS,88.1.18,Bikaneri Basket Gulab Jamun Tin  (500 g),81,01 Mar 2024,27 Aug 2024,64
cens-0801210007-163,CONDIS,13.1.11,Classic Kachi Ghani Mustard Oil by Flipkart Grocery Mustard Oil PET Bottle (Sorisa Tela)  (500 ml),62,01 Feb 2024,01 Nov 2024,71
cens-0801210007-163,CONDIS,81.1.18,Yu Zingy Cheese Cup Noodles Instant Food Ready To Eat No Preservatives Cup Noodles Vegetarian  (80 g),69,11 Sep 2023,06 Jun 2024,79
cens-0801210007-163,CONDIS,43.1.18,Cadbury Oreo Chocolate Flavour Biscuit Cream Sandwich  (131.25 g),45,22 Jan 2024,21 Sep 2024,46
cens-0801210007-163,CONDIS,24.1.19,Catch Sabzi Masala Powder (Pariba masala)  (100 g),72,01 Dec 2023,24 Nov 2024,9
cens-0801210007-163,CONDIS,106.1.14,Amul Plain Processed cheese Block  (200 g),13,25 Nov 2023,21 Aug 2024,99
cens-0801210007-163,CONDIS,85.1.14,VEEBA Chef'S Special Veg Mayonnaise Eggless 875 g,215,04 Mar 2024,30 Aug 2024,99
cens-0801210007-163,CONDIS,31.1.17,"Devaaya Biryani Basmati Rice (Basmati chaula) (Full Grain, Raw)  (1 kg)",250,01 Nov 2023,20 Oct 2025,20
cens-0801210007-163,CONDIS,44.1.8,Sunfeast Farmlite 5 Grain Digestive High Fiber  (800 g),240,01 Feb 2024,27 Oct 2024,10
cens-0801210007-163,CONDIS,42.1.22,Flipkart Supermart Coconut Cookies  (200 g),58,05 Mar 2024,31 Aug 2024,45
cens-0801210007-163,CONDIS,49.2.9,Prabhuji Tok Jhal Misti (Khata Meetha)  (25 g Extra in Pack)  (175 g),56,05 Jan 2024,02 Jul 2024,86
cens-0801210007-163,CONDIS,19.1.10,Classic by Flipkart Grocery Jowar (Juwar)  (1 kg),90,24 Nov 2023,21 May 2024,46
cens-0801210007-163,CONDIS,77.1.5,"Kellogg's Corn Flakes Original, Power of Energy, Protein, Iron, Calcium & Vitamins, Cereal Pouch  (251 g)",92,01 Jan 2024,26 Sep 2024,3
cens-0801210007-163,CONDIS,50.1.3,Lay's Spanish Tomato Tango Chips  (10 g Extra in Pack)  (40 g),2,21 Mar 2024,19 Jul 2024,69
cens-0801210007-163,CONDIS,79.1.19,"Tata Soulfull Masala Oats+ With Millets, Tomato Twist, Real Veggies, Non Sticky, Healthy Snack Pouch  (500 g)",239,12 Sep 2023,07 Jun 2024,44
cens-0801210007-163,CONDIS,50.2.3,Too Yumm! Wafers Spicy Chilli  (90 g),50,01 Mar 2024,27 Aug 2024,77
cens-0801210007-163,CONDIS,89.1.40,Candyman Eclairs Toffee  (240 g),50,01 Jan 2024,31 Dec 2024,79
cens-0801210007-163,CONDIS,13.1.4,Fortune Kachi Ghani Mustard Oil Plastic Bottle (Sorisa Tela)  (500 ml),93,01 Feb 2024,25 Jan 2025,74
cens-0801210007-163,CONDIS,110.1.2,Sofit Soya Drink Naturally Sugar Free  (180 ml),35,01 Feb 2024,28 Oct 2024,39
cens-0801210007-163,CONDIS,77.1.16,"Kellogg's Corn Flakes Real Almond Honey, High in Iron & B Group Vitamins, Breakfast Cereal Box  (15% Extra in Pack)  (300 g)",19,03 Feb 2024,29 Oct 2024,72
cens-0801210007-163,CONDIS,8.1.16,Flipkart Grocery Classic Desi Ghee 500 ml Tetrapack (Ghio),420,19 Feb 2024,18 Nov 2024,33
cens-0801210007-163,CONDIS,31.1.23,Heritage Super Dubar Basmati Rice (Basmati chaula) (Medium Grain)  (5 kg),740,01 Jul 2023,19 Jun 2025,40
cens-0801210007-163,CONDIS,23.1.4,Classic Turmeric Powder by Flipkart Grocery  (500 g),89,01 Feb 2024,27 Oct 2024,7
cens-0801210007-163,CONDIS,82.1.8,Yu Peri Peri Cup Pasta - Instant Food Ready To Eat in 4 Mins - No Preservatives Pasta  (220 g),59,01 Jul 2023,24 Jun 2024,11
cens-0821400000-180,BON AREA,15.1.13,"PATANJALI Chakki Atta, Whole Wheat with Bran, Genhu ka Atta, Organic Flour (Whole-Gehuro otta)  (10 kg)",480,23 Feb 2024,22 Jun 2024,64
cens-0821400000-180,BON AREA,82.1.10,Maggi Pazzta Instant - Cheesy Tomato Twist Pasta  (68.5 g),3,01 Jan 2024,26 Sep 2024,77
cens-0821400000-180,BON AREA,81.1.6,"Maggi 2-Minute Masala Noodles, Easy to Make Instant Noodles Vegetarian  (280 g)",53,01 Feb 2024,27 Oct 2024,74
cens-0821400000-180,BON AREA,34.1.26,"Manna Black Dates (Khajuri) (Khajoor, Khajur) Dates  (400 g)",395,01 Mar 2024,23 Feb 2025,97
cens-0821400000-180,BON AREA,34.1.11,Farmley Premium Raisins (Kishmish)  (500 g),239,01 Mar 2024,27 Aug 2024,1
cens-0821400000-180,BON AREA,97.1.23,Gits Badam Pista Falooda mix 200 g,85,01 Feb 2024,25 Jan 2025,78
cens-0821400000-180,BON AREA,24.2.8,india gate Classic Hyderabadi Biryani Masala  (200G INDIA GATE CLASSIC BASMATI RICE Free)  (120 g),12,01 Jan 2024,31 Dec 2024,79
cens-0821400000-180,BON AREA,22.1.6,Catch Jeera - Whole (Gota jeera)  (100 g),95,01 Feb 2024,25 Jan 2025,73
cens-0821400000-180,BON AREA,4.1.2,Organic Tattva Brown Chana (Whole)  (500 g),86,01 Feb 2024,31 Jan 2025,52
cens-0821400000-180,BON AREA,79.1.19,"Tata Soulfull Masala Oats+ With Millets, Tomato Twist, Real Veggies, Non Sticky, Healthy Snack Pouch  (500 g)",239,12 Sep 2023,07 Jun 2024,64
cens-0821400000-180,BON AREA,43.1.17,"Dukes Bourbon Premium chocolate flavoured Cream Sandwich  (540 g, Pack of 4)",89,21 Feb 2024,16 Nov 2024,66
cens-0821400000-180,BON AREA,105.1.19,HERSHEY'S Milkshake Mocha  (Coffee),40,06 Jan 2024,01 Oct 2024,47
cens-0821400000-180,BON AREA,7.1.4,Saffola Gold Refined Cooking Rice Bran & Corn Blended Oil Can (Mishrita Tela)  (3 L),690,01 Jan 2024,31 Dec 2024,43
cens-0821400000-180,BON AREA,24.1.26,MDH Chicken Masala  (100 g),87,01 Feb 2024,03 Mar 2025,35
cens-0821400000-180,BON AREA,113.1.1,Amul Mithai Mate Sweetened Condensed Milk,120,01 Feb 2024,25 Jan 2025,67
cens-0821400000-180,BON AREA,49.1.5,Bikano Aloo Bhujia (Namkeen)  (1 kg),272,16 Feb 2024,13 Aug 2024,11
cens-0821400000-180,BON AREA,22.1.26,Classic Bay Leaf by Flipkart Grocery (Tejapatra)  (50 g),4,01 Mar 2024,29 Nov 2024,80
cens-0821400000-180,BON AREA,88.1.18,Bikaneri Basket Gulab Jamun Tin  (500 g),81,01 Mar 2024,27 Aug 2024,74
cens-0821400000-180,BON AREA,97.1.28,AASHIRVAAD Rava Idli Instant Mix 500 g,130,01 Aug 2023,30 Jul 2024,46
cens-0821400000-180,BON AREA,91.1.8,Dr. Oetker Kuppies Butter Almond Brownie  (125 g),59,13 Mar 2024,10 Jun 2024,52
cens-0821400000-180,BON AREA,77.1.4,"Kwality Choco Flakes, Made with Whole Wheat, Source of Protein & Fibre, Breakfast Cereal Pouch  (1 kg)",550,01 Mar 2024,29 Nov 2024,64
cens-0821400000-180,BON AREA,1.1.7,Organic Tattva Toor/Arhar Dal (Harada Dali) (Split)  (1 kg),365,01 Jan 2024,25 Dec 2024,5
cens-0821400000-180,BON AREA,66.1.10,Real Masala Pomegranate  (1 L),67,01 Feb 2024,31 Oct 2024,43
cens-0821400000-180,BON AREA,67.1.5,HORLICKS Classic Malt  (750 g),449,15 Feb 2024,08 Feb 2025,28
cens-0821400000-180,BON AREA,87.1.17,Cadbury Dairy Milk Silk Oreo Chocolate Bars  (130 g),195,01 Feb 2024,30 Jan 2025,74
cens-0821400000-180,BON AREA,42.2.20,KARACHI BAKERY Double Delight Cashew and Pista Biscuit Assorted  (400 g),210,06 Dec 2023,03 May 2024,22
cens-0821400000-180,BON AREA,44.1.10,Sunfeast Oats & Raisins Cookies Digestive  (150 g),65,01 Feb 2024,27 Oct 2024,88
cens-0821400000-180,BON AREA,35.1.1,Happilo Premium Dried Afghani Anjeer/ Figs (Dimiri)  (190 g),495,28 Oct 2023,27 Jul 2024,36
cens-0821400000-180,BON AREA,93.1.9,Apis Himalayan Honey  (750 g),490,01 Jan 2024,20 Dec 2025,27
cens-0821400000-180,BON AREA,82.1.2,Flipkart Supermart Durum Wheat Semolina Penne Pasta  (400 g),39,01 Mar 2024,18 Feb 2026,82
cens-0821400000-180,BON AREA,31.1.23,Heritage Super Dubar Basmati Rice (Basmati chaula) (Medium Grain)  (5 kg),740,01 Jul 2023,19 Jun 2025,21
cens-0821400000-180,BON AREA,87.1.35,NESTLE Milkybar Tablet Bars  (22.5 g),2,01 Feb 2024,27 Oct 2024,79
cens-0821400000-180,BON AREA,11.1.3,FIGARO Olive Oil Tin  (200 ml),499,01 Jan 2024,15 Dec 2026,98
cens-0821400000-180,BON AREA,36.1.6,Farmley Premium Chia Seeds  (200 g),199,01 Mar 2024,01 Mar 2025,44
cens-0821400000-180,BON AREA,66.1.24,Real Fruit Juice Guava  (1 L),96,09 Jan 2024,06 Jul 2024,27
cens-0821400000-180,BON AREA,42.1.9,"Sunfeast Dark Fantasy Choco Fills, Original Filled Cookies  (75 g)",40,01 Feb 2024,01 Aug 2024,18
cens-0821400000-180,BON AREA,50.1.26,Lay's American Style Cream and Onion Flavour Chips  (5 g Extra in Pack)  (18.5 g),9,23 Mar 2024,20 Jul 2024,14
cens-0821400000-180,BON AREA,55.1.8,Tetley Long Leaf Lemon Green Tea Box  (100 g),15,01 Feb 2024,31 Jan 2025,87
cens-0821400000-180,BON AREA,89.1.23,Madhuban Lollypolly Flavoured Orange Candy  (100 g),40,01 Mar 2024,30 Aug 2024,60
cens-0821400000-180,BON AREA,108.1.11,Milky Mist Cooking Pasteurised Unsalted Butter  (200 g),96,11 Jan 2024,06 Oct 2024,49
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,71.1.1,kinley Soda Extra Punch PET Bottle  (750 ml),2,01 Mar 2024,28 Jun 2024,70
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,88.1.20,Bikano Panjeeri Laddu Box  (400 g),280,26 Feb 2024,26 Aug 2024,17
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,36.1.2,Happilo Premium Raw Authentic Chia Seeds  (250 g),275,01 Feb 2024,25 Jan 2025,47
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,89.1.39,Cintu Milk Eclairs Container Milk Toffee  (1080 g),300,01 Feb 2024,27 Oct 2024,79
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,93.1.6,Apis Himalaya Honey Squeezy  (500 g),280,01 Jan 2024,31 Dec 2025,50
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,3.1.2,Classic Yellow Moong Dal (Muga Dali) (Split) by Flipkart Grocery  (1 kg),200,01 Mar 2024,25 Nov 2024,24
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,36.1.9,Farmley Premium Pumpkin Seeds  (200 g),259,04 Mar 2024,02 Mar 2025,93
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,67.1.2,Horlicks Women's Plus Caramel Flavor Carton  (400 g),320,16 Jan 2024,09 Jan 2025,20
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,88.1.23,KARACHI BAKERY Milk Mysore Pak Box  (200 g),72,24 Feb 2024,23 May 2024,16
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,7.1.7,Fortune Xpert Pro Sugar Conscious Blended Oil Can (Mishrita Tela)  (5 L),90,01 Dec 2023,24 Nov 2024,59
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,2.1.1,Classic Urad Gota (Gota Biri Dali) (Whole) by Flipkart Grocery  (1 kg),220,01 Mar 2024,25 Nov 2024,15
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,59.1.10,"Rejuve by Flipkart Apple Fruit Drink, 100% Indian Fruit, Source of Vitamin C  (1 L)",12,06 Sep 2023,01 Jun 2024,50
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,87.1.16,Cadbury Dairy Milk Home Treats Chocolate Bars  (119 g),149,01 Feb 2024,30 Jan 2025,54
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,58.1.8,Tata Coffee Grand Premium | 100% Coffee Blend | With Flavour Locked Decoction Crystals Instant Coffee  (45 g),160,01 Aug 2023,21 Jan 2025,79
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,23.1.3,zoff Jeera Powder (Jeera gunda)  (100 g),66,01 Mar 2024,30 May 2025,96
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,58.1.2,Rejuve by Flipkart Fine Blend Instant Coffee  (100 g),82,01 Feb 2024,03 Aug 2025,56
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,112.1.7,Milky Mist Dairy whitner Milk Powder  (1 kg),445,01 Feb 2024,25 Jan 2025,35
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,89.1.34,Cintu Kofilik caramel coffee Candy  (792 g),220,01 Jan 2024,25 Dec 2024,91
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,18.1.3,Classic Corn Flour by Flipkart Grocery (Moka ro otta)  (200 g),45,30 Mar 2024,27 Jun 2024,35
cens-0819760009-697,CONDIS SUPERMERCATS PEIXETERIA,112.1.8,Milky Mist Skimmed Skimmed Milk Powder  (1 kg),480,22 Mar 2024,21 Mar 2025,42
